subject,path,textbook,semester,chapter,order,word,ipa,meaning,partOfSpeech,example,translation
英语,词汇,人教版 PEP,四年级下册,Unit 2 What time is it?,10,go to school,ɡəʊ tə skuːl,去上学,phr.,I go to school at eight.,我八点去上学。
英语,词汇,人教版 PEP,四年级下册,Unit 2 What time is it?,11,go home,ɡəʊ həʊm,回家,phr.,I go home at five.,我五点回家。
英语,词汇,人教版 PEP,四年级下册,Unit 2 What time is it?,12,go to bed,ɡəʊ tə bed,上床睡觉,phr.,I go to bed at nine.,我九点睡觉。
英语,词汇,人教版 PEP,四年级下册,Unit 3 Weather,1,weather,ˈweðə(r),天气,n.,How is the weather today?,今天天气怎么样？
英语,词汇,人教版 PEP,四年级下册,Unit 3 Weather,2,sunny,ˈsʌni,晴朗的,adj.,It is sunny today.,今天晴天。
英语,词汇,人教版 PEP,四年级下册,Unit 3 Weather,3,rainy,ˈreɪni,下雨的,adj.,It is rainy outside.,外面在下雨。
英语,词汇,人教版 PEP,四年级下册,Unit 3 Weather,4,cloudy,ˈklaʊdi,多云的,adj.,It is cloudy now.,现在多云。
英语,词汇,人教版 PEP,四年级下册,Unit 3 Weather,5,snowy,ˈsnəʊi,下雪的,adj.,It is snowy in winter.,冬天下雪。
英语,词汇,人教版 PEP,四年级下册,Unit 3 Weather,6,windy,ˈwɪndi,有风的,adj.,It is windy today.,今天有风。
英语,词汇,人教版 PEP,四年级下册,Unit 3 Weather,7,cold,kəʊld,冷的,adj.,It is cold outside.,外面很冷。
英语,词汇,人教版 PEP,四年级下册,Unit 3 Weather,8,warm,wɔːm,温暖的,adj.,Spring is warm.,春天很温暖。
英语,词汇,人教版 PEP,四年级下册,Unit 3 Weather,9,hot,hɒt,热的,adj.,Summer is hot.,夏天很热。
英语,词汇,人教版 PEP,四年级下册,Unit 3 Weather,10,cool,kuːl,凉爽的,adj.,Autumn is cool.,秋天很凉爽。
英语,词汇,人教版 PEP,四年级下册,Unit 3 Weather,11,degree,dɪˈɡriː,度（温度单位）,n.,It is thirty degrees today.,今天三十度。
英语,词汇,人教版 PEP,四年级下册,Unit 3 Weather,12,world,wɜːld,世界,n.,What is the weather like in the world?,世界各地天气如何？
英语,词汇,人教版 PEP,四年级下册,Unit 4 At the farm,1,farm,fɑːm,农场,n.,My grandpa has a farm.,我爷爷有一个农场。
英语,词汇,人教版 PEP,四年级下册,Unit 4 At the farm,2,cow,kaʊ,奶牛,n.,The cow is black and white.,奶牛是黑白花的。
英语,词汇,人教版 PEP,四年级下册,Unit 4 At the farm,3,horse,hɔːs,马,n.,The horse runs fast.,马跑得快。
英语,词汇,人教版 PEP,四年级下册,Unit 4 At the farm,4,sheep,ʃiːp,绵羊,n.,The sheep is white.,绵羊是白色的。
英语,词汇,人教版 PEP,四年级下册,Unit 4 At the farm,5,hen,hen,母鸡,n.,The hen lays eggs.,母鸡下蛋。
英语,词汇,人教版 PEP,四年级下册,Unit 4 At the farm,6,pig,pɪɡ,猪,n.,The pig is fat.,这头猪很胖。
英语,词汇,人教版 PEP,四年级下册,Unit 4 At the farm,7,duck,dʌk,鸭子,n.,The duck swims well.,鸭子游泳很好。
英语,词汇,人教版 PEP,四年级下册,Unit 4 At the farm,8,vegetable,ˈvedʒtəbl,蔬菜,n.,We grow vegetables.,我们种蔬菜。
英语,词汇,人教版 PEP,四年级下册,Unit 4 At the farm,9,tomato,təˈmɑːtəʊ,西红柿,n.,The tomato is red.,西红柿是红色的。
英语,词汇,人教版 PEP,四年级下册,Unit 4 At the farm,10,potato,pəˈteɪtəʊ,土豆,n.,I like potatoes.,我喜欢土豆。
英语,词汇,人教版 PEP,四年级下册,Unit 4 At the farm,11,carrot,ˈkærət,胡萝卜,n.,Rabbits like carrots.,兔子喜欢胡萝卜。
英语,词汇,人教版 PEP,四年级下册,Unit 4 At the farm,12,green beans,ɡriːn biːnz,四季豆,n.,Green beans are long.,四季豆长长的。
英语,词汇,人教版 PEP,四年级下册,Unit 5 My clothes,1,clothes,kləʊðz,衣服（总称）,n.,My clothes are new.,我的衣服是新的。
英语,词汇,人教版 PEP,四年级下册,Unit 5 My clothes,2,shirt,ʃɜːt,衬衫,n.,The shirt is blue.,衬衫是蓝色的。
英语,词汇,人教版 PEP,四年级下册,Unit 5 My clothes,3,T-shirt,ˈtiː ʃɜːt,T 恤衫,n.,I like this T-shirt.,我喜欢这件 T 恤。
英语,词汇,人教版 PEP,四年级下册,Unit 5 My clothes,4,skirt,skɜːt,短裙,n.,The skirt is pretty.,短裙很漂亮。
英语,词汇,人教版 PEP,四年级下册,Unit 5 My clothes,5,dress,dres,连衣裙,n.,Her dress is red.,她的连衣裙是红色的。
英语,词汇,人教版 PEP,四年级下册,Unit 5 My clothes,6,pants,pænts,裤子,n.,These pants are long.,这条裤子很长。
英语,词汇,人教版 PEP,四年级下册,Unit 5 My clothes,7,hat,hæt,帽子（有檐）,n.,My hat is yellow.,我的帽子是黄色的。
英语,词汇,人教版 PEP,四年级下册,Unit 5 My clothes,8,shoes,ʃuːz,鞋（复数）,n.,My shoes are new.,我的鞋是新的。
英语,词汇,人教版 PEP,四年级下册,Unit 5 My clothes,9,socks,sɒks,袜子,n.,My socks are white.,我的袜子是白色的。
英语,词汇,人教版 PEP,四年级下册,Unit 5 My clothes,10,jacket,ˈdʒækɪt,夹克,n.,The jacket is warm.,夹克很暖和。
英语,词汇,人教版 PEP,四年级下册,Unit 5 My clothes,11,sweater,ˈswetə(r),毛衣,n.,The sweater is soft.,毛衣很柔软。
英语,词汇,人教版 PEP,四年级下册,Unit 5 My clothes,12,coat,kəʊt,外套,n.,Put on your coat.,穿上你的外套。
英语,词汇,人教版 PEP,四年级下册,Unit 6 Shopping,1,shopping,ˈʃɒpɪŋ,购物,n.,Let us go shopping.,我们去购物吧。
英语,词汇,人教版 PEP,四年级下册,Unit 6 Shopping,2,store,stɔː(r),商店,n.,The store is big.,商店很大。
英语,词汇,人教版 PEP,四年级下册,Unit 6 Shopping,3,price,praɪs,价格,n.,What is the price?,价格是多少？
英语,词汇,人教版 PEP,四年级下册,Unit 6 Shopping,4,expensive,ɪkˈspensɪv,贵的,adj.,The dress is expensive.,这条连衣裙很贵。
英语,词汇,人教版 PEP,四年级下册,Unit 6 Shopping,5,cheap,tʃiːp,便宜的,adj.,The T-shirt is cheap.,这件 T 恤很便宜。
英语,词汇,人教版 PEP,四年级下册,Unit 6 Shopping,6,nice,naɪs,好看的,adj.,The shoes are nice.,这双鞋很好看。
英语,词汇,人教版 PEP,四年级下册,Unit 6 Shopping,7,pretty,ˈprɪti,漂亮的,adj.,The skirt is pretty.,短裙很漂亮。
英语,词汇,人教版 PEP,四年级下册,Unit 6 Shopping,8,size,saɪz,尺码,n.,What size do you wear?,你穿多大码？
英语,词汇,人教版 PEP,四年级下册,Unit 6 Shopping,9,try on,traɪ ɒn,试穿,phr.,Can I try it on?,我可以试穿吗？
英语,词汇,人教版 PEP,四年级下册,Unit 6 Shopping,10,buy,baɪ,买,v.,I want to buy a hat.,我想买一顶帽子。
英语,词汇,人教版 PEP,四年级下册,Unit 6 Shopping,11,sale,seɪl,特价销售,n.,The store is on sale.,商店在特价。
英语,词汇,人教版 PEP,四年级下册,Unit 6 Shopping,12,help,help,帮助,v./n.,Can I help you?,需要帮忙吗？
