subject,path,textbook,semester,chapter,order,word,ipa,meaning,partOfSpeech,example,translation
英语,词汇,人教版 PEP,七年级上册,Starter Unit 2 Keep Tidy!,15,under,ˈʌndə(r),在……下面,prep.,The ruler is under the chair.,尺子在椅子下面。
英语,词汇,人教版 PEP,七年级上册,Starter Unit 2 Keep Tidy!,16,clean,kliːn,打扫；干净的,v./adj.,"Clean your room, please.",请打扫你的房间。
英语,词汇,人教版 PEP,七年级上册,Starter Unit 2 Keep Tidy!,17,please,pliːz,请,int.,"Sit down, please.",请坐。
英语,词汇,人教版 PEP,七年级上册,Starter Unit 3 Welcome!,1,welcome,ˈwelkəm,欢迎,v./int.,Welcome to our school!,欢迎来到我们学校！
英语,词汇,人教版 PEP,七年级上册,Starter Unit 3 Welcome!,2,we,wiː,我们,pron.,We are students.,我们是学生。
英语,词汇,人教版 PEP,七年级上册,Starter Unit 3 Welcome!,3,our,ˈaʊə(r),我们的,pron.,This is our classroom.,这是我们的教室。
英语,词汇,人教版 PEP,七年级上册,Starter Unit 3 Welcome!,4,school,skuːl,学校,n.,Our school is big.,我们的学校很大。
英语,词汇,人教版 PEP,七年级上册,Starter Unit 3 Welcome!,5,new,njuː,新的,adj.,I am a new student.,我是一名新生。
英语,词汇,人教版 PEP,七年级上册,Starter Unit 3 Welcome!,6,student,ˈstjuːdnt,学生,n.,She is a good student.,她是一名好学生。
英语,词汇,人教版 PEP,七年级上册,Starter Unit 3 Welcome!,7,teacher,ˈtiːtʃə(r),老师,n.,My teacher is kind.,我的老师很和蔼。
英语,词汇,人教版 PEP,七年级上册,Starter Unit 3 Welcome!,8,grade,ɡreɪd,年级,n.,I am in Grade Seven.,我在七年级。
英语,词汇,人教版 PEP,七年级上册,Starter Unit 3 Welcome!,9,seven,ˈsevn,七,num.,"I am in Class Two, Grade Seven.",我在七年级二班。
英语,词汇,人教版 PEP,七年级上册,Starter Unit 3 Welcome!,10,this,ðɪs,这；这个,pron.,This is my school.,这是我的学校。
英语,词汇,人教版 PEP,七年级上册,Starter Unit 3 Welcome!,11,that,ðæt,那；那个,pron.,That is my teacher.,那是我的老师。
英语,词汇,人教版 PEP,七年级上册,Starter Unit 3 Welcome!,12,see,siː,看见,v.,I see a big playground.,我看到一个大操场。
英语,词汇,人教版 PEP,七年级上册,Starter Unit 3 Welcome!,13,look,lʊk,看,v.,Look at the blackboard.,看黑板。
英语,词汇,人教版 PEP,七年级上册,Starter Unit 3 Welcome!,14,come,kʌm,来,v.,Come to our school.,来我们学校吧。
英语,词汇,人教版 PEP,七年级上册,Starter Unit 3 Welcome!,15,playground,ˈpleɪɡraʊnd,操场,n.,The playground is big.,操场很大。
英语,词汇,人教版 PEP,七年级上册,Unit 1 You and Me,1,me,miː,我（宾格）,pron.,Please help me.,请帮助我。
英语,词汇,人教版 PEP,七年级上册,Unit 1 You and Me,2,he,hiː,他,pron.,He is my classmate.,他是我的同学。
英语,词汇,人教版 PEP,七年级上册,Unit 1 You and Me,3,she,ʃiː,她,pron.,She is my sister.,她是我的妹妹。
英语,词汇,人教版 PEP,七年级上册,Unit 1 You and Me,4,his,hɪz,他的,pron.,His name is Tom.,他的名字叫汤姆。
英语,词汇,人教版 PEP,七年级上册,Unit 1 You and Me,5,her,hɜː(r),她的,pron.,Her bag is red.,她的书包是红色的。
英语,词汇,人教版 PEP,七年级上册,Unit 1 You and Me,6,friend,frend,朋友,n.,She is my best friend.,她是我最好的朋友。
英语,词汇,人教版 PEP,七年级上册,Unit 1 You and Me,7,old,əʊld,年老的；……岁的,adj.,How old are you?,你几岁了？
英语,词汇,人教版 PEP,七年级上册,Unit 1 You and Me,8,year,jɪə(r),年；岁,n.,I am twelve years old.,我十二岁了。
英语,词汇,人教版 PEP,七年级上册,Unit 1 You and Me,9,from,frɒm,来自,prep.,I am from China.,我来自中国。
英语,词汇,人教版 PEP,七年级上册,Unit 1 You and Me,10,where,weə(r),哪里,adv.,Where are you from?,你来自哪里？
英语,词汇,人教版 PEP,七年级上册,Unit 1 You and Me,11,live,lɪv,居住,v.,I live in Beijing.,我住在北京。
英语,词汇,人教版 PEP,七年级上册,Unit 1 You and Me,12,like,laɪk,喜欢,v.,I like English very much.,我非常喜欢英语。
英语,词汇,人教版 PEP,七年级上册,Unit 1 You and Me,13,love,lʌv,爱；热爱,v.,I love my school.,我爱我的学校。
英语,词汇,人教版 PEP,七年级上册,Unit 1 You and Me,14,sport,spɔːt,运动,n.,My favourite sport is basketball.,我最喜欢的运动是篮球。
英语,词汇,人教版 PEP,七年级上册,Unit 1 You and Me,15,music,ˈmjuːzɪk,音乐,n.,I like listening to music.,我喜欢听音乐。
英语,词汇,人教版 PEP,七年级上册,Unit 1 You and Me,16,play,pleɪ,玩；打（球）,v.,I play basketball after school.,我放学后打篮球。
英语,词汇,人教版 PEP,七年级上册,Unit 1 You and Me,17,often,ˈɒfn,经常,adv.,I often play sports.,我经常做运动。
英语,词汇,人教版 PEP,七年级上册,Unit 1 You and Me,18,favourite,ˈfeɪvərɪt,最喜欢的,adj.,English is my favourite subject.,英语是我最喜欢的科目。
英语,词汇,人教版 PEP,七年级上册,Unit 2 We're Family!,1,family,ˈfæməli,家庭,n.,I love my family.,我爱我的家。
英语,词汇,人教版 PEP,七年级上册,Unit 2 We're Family!,2,father,ˈfɑːðə(r),父亲,n.,My father is a doctor.,我爸爸是一名医生。
英语,词汇,人教版 PEP,七年级上册,Unit 2 We're Family!,3,mother,ˈmʌðə(r),母亲,n.,My mother is a teacher.,我妈妈是一名老师。
英语,词汇,人教版 PEP,七年级上册,Unit 2 We're Family!,4,parent,ˈpeərənt,父（母）亲,n.,My parents are busy.,我的父母很忙。
英语,词汇,人教版 PEP,七年级上册,Unit 2 We're Family!,5,brother,ˈbrʌðə(r),兄；弟,n.,My brother is tall.,我哥哥很高。
英语,词汇,人教版 PEP,七年级上册,Unit 2 We're Family!,6,sister,ˈsɪstə(r),姐；妹,n.,My sister likes reading.,我妹妹喜欢阅读。
英语,词汇,人教版 PEP,七年级上册,Unit 2 We're Family!,7,grandfather,ˈɡrænfɑːðə(r),祖父；外祖父,n.,My grandfather is seventy.,我爷爷七十岁了。
英语,词汇,人教版 PEP,七年级上册,Unit 2 We're Family!,8,grandmother,ˈɡrænmʌðə(r),祖母；外祖母,n.,My grandmother lives with us.,我奶奶和我们住。
英语,词汇,人教版 PEP,七年级上册,Unit 2 We're Family!,9,uncle,ˈʌŋkl,叔；伯；舅,n.,My uncle lives in Shanghai.,我叔叔住在上海。
英语,词汇,人教版 PEP,七年级上册,Unit 2 We're Family!,10,aunt,ɑːnt,姑；姨；婶,n.,My aunt is a nurse.,我姑姑是一名护士。
英语,词汇,人教版 PEP,七年级上册,Unit 2 We're Family!,11,cousin,ˈkʌzn,堂（表）兄弟姐妹,n.,My cousin and I are the same age.,我和我表哥同岁。
英语,词汇,人教版 PEP,七年级上册,Unit 2 We're Family!,12,son,sʌn,儿子,n.,He is their only son.,他是他们唯一的儿子。
英语,词汇,人教版 PEP,七年级上册,Unit 2 We're Family!,13,daughter,ˈdɔːtə(r),女儿,n.,Her daughter is five.,她女儿五岁了。
英语,词汇,人教版 PEP,七年级上册,Unit 2 We're Family!,14,husband,ˈhʌzbənd,丈夫,n.,Her husband is a driver.,她的丈夫是一名司机。
英语,词汇,人教版 PEP,七年级上册,Unit 2 We're Family!,15,wife,waɪf,妻子,n.,His wife is a doctor.,他的妻子是一名医生。
英语,词汇,人教版 PEP,七年级上册,Unit 2 We're Family!,16,photo,ˈfəʊtəʊ,照片,n.,This is a photo of my family.,这是我的一张全家福。
英语,词汇,人教版 PEP,七年级上册,Unit 2 We're Family!,17,together,təˈɡeðə(r),一起,adv.,We often eat dinner together.,我们经常一起吃晚饭。
英语,词汇,人教版 PEP,七年级上册,Unit 2 We're Family!,18,happy,ˈhæpi,快乐的,adj.,We are a happy family.,我们是快乐的一家。
