subject,path,textbook,semester,chapter,order,word,ipa,meaning,partOfSpeech,example,translation
英语,词汇,人教版 PEP,四年级上册,Unit 4 My home,10,table,ˈteɪbl,桌子,n.,The table is big.,桌子很大。
英语,词汇,人教版 PEP,四年级上册,Unit 4 My home,11,fridge,frɪdʒ,冰箱,n.,The fridge is in the kitchen.,冰箱在厨房里。
英语,词汇,人教版 PEP,四年级上册,Unit 4 My home,12,find,faɪnd,找到,v.,I can not find my book.,我找不到我的书。
英语,词汇,人教版 PEP,四年级上册,Unit 5 Dinner's ready,1,dinner,ˈdɪnə(r),晚餐,n.,Dinner is ready.,晚餐准备好了。
英语,词汇,人教版 PEP,四年级上册,Unit 5 Dinner's ready,2,ready,ˈredi,准备好的,adj.,Are you ready?,你准备好了吗？
英语,词汇,人教版 PEP,四年级上册,Unit 5 Dinner's ready,3,rice,raɪs,米饭,n.,I like rice.,我喜欢米饭。
英语,词汇,人教版 PEP,四年级上册,Unit 5 Dinner's ready,4,noodle,ˈnuːdl,面条（常用复数）,n.,I eat noodles for breakfast.,我早餐吃面条。
英语,词汇,人教版 PEP,四年级上册,Unit 5 Dinner's ready,5,beef,biːf,牛肉,n.,The beef is delicious.,牛肉很好吃。
英语,词汇,人教版 PEP,四年级上册,Unit 5 Dinner's ready,6,chicken,ˈtʃɪkɪn,鸡肉；小鸡,n.,I like chicken soup.,我喜欢鸡汤。
英语,词汇,人教版 PEP,四年级上册,Unit 5 Dinner's ready,7,soup,suːp,汤,n.,The soup is hot.,汤很烫。
英语,词汇,人教版 PEP,四年级上册,Unit 5 Dinner's ready,8,vegetable,ˈvedʒtəbl,蔬菜,n.,Eat more vegetables.,多吃蔬菜。
英语,词汇,人教版 PEP,四年级上册,Unit 5 Dinner's ready,9,bread,bred,面包,n.,I have bread for breakfast.,我早餐吃面包。
英语,词汇,人教版 PEP,四年级上册,Unit 5 Dinner's ready,10,milk,mɪlk,牛奶,n.,I drink milk every day.,我每天喝牛奶。
英语,词汇,人教版 PEP,四年级上册,Unit 5 Dinner's ready,11,egg,eɡ,鸡蛋,n.,I eat an egg every morning.,我每天早晨吃一个鸡蛋。
英语,词汇,人教版 PEP,四年级上册,Unit 5 Dinner's ready,12,hungry,ˈhʌŋɡri,饿的,adj.,I am hungry.,我饿了。
英语,词汇,人教版 PEP,四年级上册,Unit 6 Meet my family,1,parent,ˈpeərənt,父（母）亲,n.,My parents love me.,我的父母爱我。
英语,词汇,人教版 PEP,四年级上册,Unit 6 Meet my family,2,uncle,ˈʌŋkl,叔；伯；舅,n.,My uncle is a doctor.,我叔叔是医生。
英语,词汇,人教版 PEP,四年级上册,Unit 6 Meet my family,3,aunt,ɑːnt,姑；姨；婶,n.,My aunt is a teacher.,我姑姑是老师。
英语,词汇,人教版 PEP,四年级上册,Unit 6 Meet my family,4,cousin,ˈkʌzn,堂（表）兄弟姐妹,n.,My cousin is ten.,我表哥十岁。
英语,词汇,人教版 PEP,四年级上册,Unit 6 Meet my family,5,baby,ˈbeɪbi,婴儿,n.,The baby is sleeping.,婴儿在睡觉。
英语,词汇,人教版 PEP,四年级上册,Unit 6 Meet my family,6,doctor,ˈdɒktə(r),医生,n.,My father is a doctor.,我爸爸是医生。
英语,词汇,人教版 PEP,四年级上册,Unit 6 Meet my family,7,cook,kʊk,厨师；做饭,n./v.,My uncle is a cook.,我叔叔是厨师。
英语,词汇,人教版 PEP,四年级上册,Unit 6 Meet my family,8,driver,ˈdraɪvə(r),司机,n.,The driver is careful.,这位司机很细心。
英语,词汇,人教版 PEP,四年级上册,Unit 6 Meet my family,9,farmer,ˈfɑːmə(r),农民,n.,My grandpa is a farmer.,我爷爷是农民。
英语,词汇,人教版 PEP,四年级上册,Unit 6 Meet my family,10,nurse,nɜːs,护士,n.,My aunt is a nurse.,我姑姑是护士。
英语,词汇,人教版 PEP,四年级上册,Unit 6 Meet my family,11,job,dʒɒb,工作,n.,What is your job?,你的工作是什么？
英语,词汇,人教版 PEP,四年级上册,Unit 6 Meet my family,12,people,ˈpiːpl,人；人们,n.,There are five people in my family.,我家有五口人。
